Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Male,Female,Unknown,Total
Nissan,Maxima,34.10357143,4.571428571,121.8571429,2555.285714,petrol,"4,211",642,221,"5,074"
Lotus,Elise,53.792,6,134.3333333,1730,petrol,"4,398",464,211,"5,073"
Honda,Legend,69.397,5,173,3358.666667,petrol,"4,039",613,227,"4,879"
Fiat,Ulysse,36.70125,4.875,91.75,2019.75,petrol,"3,290","1,354",193,"4,837"
Subaru,Forester,51.646,0,110,1995,petrol,"3,228","1,169",424,"4,821"
Audi,Cabriolet,43.9745,4.5,98,2309,petrol,"2,753","1,730",252,"4,735"
Volvo,S70,36.90769355,4.5,126.1451613,2344,petrol,"3,710",486,232,"4,428"
Ford,Explorer,76.71,0,336,0,petrol,"3,268",852,154,"4,274"
Alfa-Romeo,33,13.818,5,66,1351,petrol,"3,243",838,161,"4,242"
Mazda,MX-6,30.92666667,4.666666667,110.3333333,2328.333333,petrol,"2,902",973,192,"4,067"
Alfa-Romeo,145,17.42714286,5,87.71428571,1696.428571,petrol,"2,592","1,088",189,"3,869"
Opel,Manta,11.9845625,4,69,1762.75,petrol,"3,102",656,76,"3,834"
Alfa-Romeo,155,23.90933333,5,100.6666667,2016.777778,petrol,"3,195",489,114,"3,798"
Daihatsu,Terios,26.19775,4.625,77,1495,petrol,"1,930","1,700",167,"3,797"
Honda,Shuttle,30.081,4,110,2254,petrol,"2,431","1,044",232,"3,707"
Datsun,Sunny,11.81928571,4.619047619,56.85714286,1520.952381,petrol,"2,447","1,128",100,"3,675"
Alfa-Romeo,Spider,55.2,6,163.5,2696.5,petrol,"2,488",969,192,"3,649"
Renault,Kangoo,18.76848837,4.860465116,67.02325581,1391.023256,diesel,"2,162","1,337",103,"3,602"
Volvo,S80,50.94,6.266666667,138.2833333,1986.766667,diesel,"3,019",293,224,"3,536"
Kia,Shuma,15.16166667,4.666666667,75,1594,petrol,"2,329",821,116,"3,266"
Suzuki,Samurai,12.25,5,43,1325,petrol,"1,826","1,309",121,"3,256"
Citroen,Berlingo,27.4386,6.34,85.28,1452,diesel,"2,112",987,83,"3,182"
Ssangyong,Musso,38.79428571,4.428571429,98.57142857,2755.571429,diesel,"2,359",601,108,"3,068"
Hyundai,Stellar,11.263,4.5,55,1597,petrol,"2,373",533,86,"2,992"
Daihatsu,Sirion,14.333375,4.5625,59.875,1183.25,petrol,"1,388","1,439",123,"2,950"
Fiat,126,3.781,4,18,652,petrol,"1,255","1,529",110,"2,894"
Nissan,Silvia,21.01833333,4.666666667,66,1206,petrol,"2,148",639,80,"2,867"
Skoda,120,3.3322,4.6,15.6,469.6,petrol,"1,943",735,66,"2,744"
Toyota,Tercel,9.999666667,4.333333333,49.33333333,1347.666667,petrol,"1,709",785,108,"2,602"
Fiat,Croma,34.33029412,5.588235294,105,1962.058824,diesel,"1,965",440,70,"2,475"
BMW,640i,114.8758333,8,235,2979,petrol,"2,062",273,77,"2,412"
Seat,Leon,32.93965169,6.348314607,114.8202247,1615.370787,petrol,"1,622",667,113,"2,402"
Renault,18,12.84981818,4.636363636,57.36363636,1849.545455,petrol,"1,863",472,60,"2,395"
Mitsubishi,Space,23.16515789,3.947368421,82.15789474,1817.315789,petrol,"1,512",770,103,"2,385"
Toyota,Paseo,15.764,5,66,1497,petrol,"1,026","1,146",103,"2,275"
Mercedes,Viano,57.22905851,5.234042553,120.4255319,2309.340426,diesel,"1,565",501,140,"2,206"
Fiat,Multipla,25.2075,5,80.5,1753,petrol,"1,394",699,93,"2,186"
Datsun,Cherry,8.400222222,4.333333333,44.55555556,1350,petrol,"1,200",813,55,"2,068"
Opel,Kadett,13.31085714,4.089285714,53.33928571,1518.678571,petrol,"1,320",657,79,"2,056"
Lancia,Delta,29.043,5.851851852,105.0740741,1638.888889,petrol,"1,693",296,54,"2,043"
Lada,Niva,12.241,5,57,1568,petrol,"1,605",378,46,"2,029"
Mazda,Premacy,23.22409091,4.909090909,82,1938,petrol,"1,345",581,75,"2,001"
Volvo,C70,52.19640625,5.3125,126.5,2323.9375,petrol,"1,512",339,126,"1,977"
Saab,99,11.34,4,74,1985,petrol,"1,523",366,85,"1,974"
Porsche,928,110.0985,5,235,4957,petrol,"1,698",181,87,"1,966"
BMW,M550i,134.789,8,390,4395,petrol,"1,776",111,73,"1,960"
Audi,A8,116.545,8,230,2981,petrol,"1,719",136,95,"1,950"
Triumph,TR7,13.137,5,93.5,1998,petrol,"1,516",287,67,"1,870"
Daihatsu,Applause,15.6985,4.5,73,1590,petrol,"1,216",567,83,"1,866"
Rover,2000,17.182,5,74,1994,petrol,"1,628",164,42,"1,834"
Honda,Logo,13.382,2.5,48,1343,petrol,723,"1,028",77,"1,828"
Chrysler,PT,29.88478947,4.736842105,109.1052632,2238.631579,petrol,"1,191",562,73,"1,826"
Daihatsu,Move,12.924,4,43,989,petrol,838,867,91,"1,796"
Land-Rover,Defender,108.7471951,7.853658537,207.6097561,2304.97561,diesel,"1,368",271,82,"1,721"
Daimler,3.6,71.602,4,149,3590,petrol,"1,457",168,50,"1,675"
Honda,CRX,28.735,4.666666667,100.6666667,1590,petrol,966,601,80,"1,647"
BMW,850i,111.993,5,220,4988,petrol,"1,417",153,56,"1,626"
Morris,Marina,5.758,4,43,1275,petrol,"1,216",348,21,"1,585"
Fiat,Regata,12.73581818,4.636363636,54,1559.181818,petrol,"1,164",366,44,"1,574"
Porsche,Carrera,646.605,6,450,5733,petrol,"1,330",166,51,"1,547"
Lancia,Dedra,21.76576923,5,81.69230769,1808.384615,petrol,"1,201",256,47,"1,504"
Lotus,Esprit,93.42433333,5,233,2995,petrol,"1,366",76,39,"1,481"
Audi,Quattro,61.235,5,147,2144,petrol,"1,282",140,44,"1,466"
Nissan,Laurel,18.6532,4.6,74.8,2652.8,diesel,"1,186",223,38,"1,447"
Audi,Cabriolet,43.9745,4.5,98,2309,petrol,"1,091",214,44,"1,349"
Daimler,4,92.798,4,166,3980,petrol,"1,073",134,55,"1,262"
Skoda,130,6.895,5,46,1289,petrol,908,305,30,"1,243"
Fiat,Barchetta,28.295,5,96,1747,petrol,849,317,60,"1,226"
Lancia,Thema,50.143,5.818181818,155.5454545,2799.272727,petrol,"1,043",134,47,"1,224"
Aston-Martin,DB7,158.823,4.5,250,3228,petrol,"1,043",113,47,"1,203"
Suzuki,X-90,16.641,4.5,71,1590,petrol,394,703,45,"1,142"
Datsun,Stanza,9.58,4.5,61.66666667,1668.333333,petrol,758,296,35,"1,089"
Morris,Ital,8.118,4,51.5,1487.5,petrol,837,195,19,"1,051"
Honda,S2000,55.25,6,177,1997,petrol,804,198,46,"1,048"
Audi,S3,60.87,6.75,228,1984,petrol,813,166,51,"1,030"
Ford,Fiesta,18.53214286,5.714285714,68.57142857,1166.142857,petrol,689216,763146,"47,370",1499732
Ford,Escort,16.20874359,4.461538462,63.56410256,1650.205128,petrol,905246,465322,"38,200",1408768
Rover,2000,17.182,5,74,1994,petrol,440443,193015,"19,517",652975
Ford,Sierra,18.2955625,4.875,70.25,1836.5,petrol,445835,104583,"11,606",562024
Volkswagen,Golf,31.24215385,6.164835165,89.46153846,1537.406593,petrol,302681,196367,"26,380",525428
Nissan,Micra,20.3776087,4.869565217,67.95652174,1279.695652,petrol,199629,300104,"19,793",519526
Ford,Mondeo,39.97375,1.75,130.25,1998.5,petrol,380910,"86,013","12,731",479654
Volkswagen,Polo,18.1925,5.074074074,60.96296296,1408.055556,petrol,177152,219061,"19,927",416140
Renault,Clio,22.1,5.615384615,75.57692308,1219.653846,petrol,134415,212654,"13,638",360707
BMW,320i,47.84837037,6.444444444,126.1111111,1995.777778,petrol,233017,"87,033","13,931",333981
Peugeot,205,13.11525,4.75,50.875,1430.75,petrol,142294,142491,"12,533",297318
Peugeot,306,18.64264,4.84,67,1698.64,petrol,169731,104578,"11,113",285422
Peugeot,106,12.35588235,4.647058824,53.88235294,1366.294118,petrol,"98,398",160927,"9,831",269156
Ford,Orion,15.40377778,5,60.11111111,1593.111111,petrol,192361,"70,046","5,874",268281
Peugeot,405,20.43008333,4.791666667,69.875,1773,petrol,191716,"46,656","7,227",245599
Honda,Civic,29.942625,4.5,106.225,1480.575,petrol,131253,"94,384","10,640",236277
Toyota,Corolla,27.23911864,3.033898305,91.61016949,1677.949153,petrol,115088,"69,690","7,963",192741
Ford,Granada,18.84548718,4.076923077,87.07692308,2326.358974,petrol,155290,"24,286","3,565",183141
Renault,Megane,26.4498867,5.408866995,87.31034483,1623.793103,petrol,105805,"64,596","7,389",177790
Citroen,AX,10.83275,5,45,1242,petrol,"69,266","95,264","6,416",170946
Nissan,Primera,26.51269565,4.02173913,93.58695652,1933.021739,petrol,115704,"28,927","4,921",149552
Toyota,Carina,17.44569231,4.692307692,68.26923077,1791.230769,petrol,113811,"29,779","5,934",149524
Peugeot,309,14.350125,4.875,59.5,1642.875,petrol,"93,637","48,782","4,661",147080
Fiat,Uno,11.28285714,4.285714286,49.28571429,1337.714286,petrol,"63,379","66,784","5,110",135273
Citroen,ZX,16.05676923,4.923076923,67,1703.153846,petrol,"81,329","41,532","5,310",128171
Renault,Laguna,34.02059211,5.552631579,99,1920.026316,diesel,"96,813","23,709","3,744",124266
BMW,535i,93.71425,8,225,2979,petrol,100809,"18,360","4,780",123949
Renault,19,16.29053333,4.8,57.86666667,1645.133333,petrol,"79,232","36,012","3,862",119106
Nissan,Bluebird,14.4382,4.9,64.2,1891.7,petrol,"90,413","23,657","3,323",117393
Mazda,323,17.34364706,4.745098039,70.92156863,1683.607843,petrol,"64,018","46,066","4,710",114794
Honda,Accord,39.39984314,5.784313725,117.7058824,2151.647059,petrol,"83,977","21,641","5,092",110710
Volkswagen,Passat,46.06451282,6.487179487,125.4358974,1835.846154,petrol,"82,963","20,757","5,225",108945
Citroen,Saxo,12.32981818,4.818181818,53.81818182,1367.272727,petrol,"49,654","55,057","2,826",107537
Volvo,440,20.27896296,4.111111111,72.85185185,1832.888889,petrol,"71,066","29,263","4,684",105013
Land-Rover,Discovery,107.4521429,8,182.5714286,2425.428571,diesel,"76,860","19,904","3,924",100688
Citroen,Xantia,24.84390244,4.756097561,84.92682927,1982.756098,petrol,"79,107","17,331","3,529","99,967"
Ford,Ka+,15.46,5,60.8,1196,petrol,"31,187","58,449","4,422","94,058"
Audi,80,27.09825,4.666666667,91.75,2247.333333,petrol,"62,553","15,788","2,930","81,271"
Peugeot,406,28.60820513,4.756410256,92.82051282,2043.820513,petrol,"61,936","11,629","2,671","76,236"
Mazda,626,20.7195,4.71875,81.375,1950.90625,petrol,"56,998","14,350","2,423","73,771"
Mercedes,CLA,46.5274,7.04,131.6,1596.92,petrol,"51,425","13,272","3,729","68,426"
Renault,21,20.35378947,4.789473684,67.68421053,1996.684211,petrol,"51,086","14,878","2,228","68,192"
Saab,900,37.00904545,4.590909091,114.6818182,2208.090909,petrol,"45,407","13,908","4,017","63,332"
Nissan,Almera,22.78208333,4.916666667,81.66666667,1847.666667,petrol,"39,666","21,438","2,068","63,172"
Fiat,Panda,10.42388889,5,52.44444444,1095.777778,petrol,"26,216","32,540","2,369","61,125"
Seat,Ibiza,19.93814035,5.649122807,76.31578947,1205.192982,petrol,"31,927","26,951","2,149","61,027"
Skoda,Felicia,11.370625,5,48,1518,petrol,"38,920","18,386","2,017","59,323"
Ford,Focus,30.61932203,5.966101695,94.03389831,1497.169492,petrol,"38,471","17,200","2,278","57,949"
Fiat,Tipo,23.585,5.8125,80.8125,1446.125,diesel,"34,035","21,431","2,160","57,626"
Mercedes,190,36.64326667,4.466666667,88.73333333,2284.133333,petrol,"42,515","11,793","2,620","56,928"
Jaguar,XJ,137.5695455,8,223.5454545,2813,petrol,"47,709","5,796","1,980","55,485"
Peugeot,206,20.03375,4.833333333,71.33333333,1631.5,petrol,"23,725","29,648","1,175","54,548"
Mercedes,E,78.07322727,7.672727273,192.4,2598.818182,petrol,"40,190","7,578","2,747","50,515"
Saab,9000,41.616,4.6,125.36,2336.52,petrol,"39,734","7,598","2,566","49,898"
Hyundai,Accent,14.293,4.6,75.4,1479,petrol,"28,542","19,421","1,489","49,452"
Suzuki,Vitara,26.803,5.428571429,85.71428571,1310,petrol,"24,920","21,991","1,864","48,775"
Audi,A4,57.92693548,6.161290323,149.7096774,2283.112903,petrol,"35,788","8,475","2,425","46,688"
Fiat,Cinquecento,7.712,5,29,899,petrol,"16,008","28,446","1,974","46,428"
Skoda,Favorit,7.863333333,5,44,1289,petrol,"28,317","13,952","1,201","43,470"
Fiat,Brava,17.22277778,4.888888889,70,1615.333333,petrol,"26,936","14,625","1,396","42,957"
Volvo,940,30.236875,4.5,110,2316,petrol,"31,935","7,658","2,162","41,755"
Rover,Mini,7.92,4,33.33333333,868.3333333,petrol,"15,920","22,847","1,516","40,283"
Renault,Espace,59,7,166,1798,petrol,"25,659","8,546","1,899","36,104"
Volvo,850,36.38445588,4.5,125.7058824,2294.764706,petrol,"27,993","5,973","2,100","36,066"
Toyota,Celica,31.5255,5.166666667,109.6666667,1861.833333,petrol,"24,332","9,010","1,350","34,692"
Mazda,MX-5,37.46857143,5.857142857,103.4285714,1718.571429,petrol,"16,655","15,578","2,267","34,500"
Toyota,Starlet,11.389,4.142857143,53,1308.285714,petrol,"13,559","19,449","1,402","34,410"
Land-Rover,Range,107.6705126,8.277310924,196.3361345,2521.092437,diesel,"26,214","5,295","1,231","32,740"
Volkswagen,Jetta,31.30566667,6.259259259,96.92592593,1587.222222,petrol,"22,843","8,145","1,108","32,096"
Audi,100,37.32636,4.76,101.12,2349.08,petrol,"25,369","5,099","1,153","31,621"
Ford,Galaxy,53.78571429,6,124.8571429,1855,diesel,"20,860","8,683","1,812","31,355"
Mercedes,300,62.39565385,4.384615385,135.5,2972.307692,petrol,"23,886","5,667","1,442","30,995"
Daewoo,Nexia,12.47666667,4.666666667,58.66666667,1498,petrol,"18,560","10,344","1,030","29,934"
Suzuki,Swift,19.08518182,3.727272727,68.90909091,1180.545455,petrol,"14,031","14,667","1,035","29,733"
Toyota,MR2,34.19,6,103,1794,petrol,"19,611","8,962","1,132","29,705"
Toyota,RAV4,43.54851613,1.35483871,137.7741935,2261.193548,petrol,"14,048","13,626","1,625","29,299"
Hyundai,Lantra,16.4455,4.666666667,78,1741,petrol,"20,917","7,272",729,"28,918"
Honda,Prelude,27.78966667,4.666666667,110.6666667,2050.333333,petrol,"18,837","8,490","1,204","28,531"
Mitsubishi,Colt,17.03876744,5.302325581,73.48837209,1374.046512,petrol,"13,049","13,376","1,102","27,527"
Renault,11,11.63114286,4.428571429,47.14285714,1477,petrol,"17,061","9,298",875,"27,234"
Citroen,Xsara,22.36209302,4.88372093,72.58139535,1743.44186,petrol,"17,665","8,636",927,"27,228"
Volvo,460,20.49710714,4.142857143,72.42857143,1824.428571,petrol,"19,129","6,325","1,109","26,563"
Land-Rover,Range,107.6705126,8.277310924,196.3361345,2521.092437,diesel,"21,917","3,666",602,"26,185"
BMW,740i,115.533,8,250,2998,petrol,"21,376","2,657",956,"24,989"
Renault,25,22.35277778,4.222222222,80.92592593,1977.259259,petrol,"19,845","4,057",628,"24,530"
Fiat,Bravo,22.455,6,92.30769231,1466.307692,petrol,"14,316","8,888",829,"24,033"
Daewoo,Lanos,13.24516667,4.833333333,66.66666667,1506.5,petrol,"13,923","8,641",860,"23,424"
Land-Rover,Freelander,43.86363077,5.292307692,105.1692308,2083.523077,diesel,"14,699","7,399","1,177","23,275"
Volkswagen,Scirocco,33.70615385,6.153846154,120.1538462,1750.615385,petrol,"16,679","5,619",724,"23,022"
Honda,Concerto,16.67175,4.5,74,1541.5,petrol,"14,908","6,879",983,"22,770"
Toyota,Avensis,37.31523077,4.323076923,103.6769231,1873.261538,petrol,"18,184","3,725",833,"22,742"
Ford,Scorpio,30.86290909,4.454545455,105.5454545,2458.909091,petrol,"19,195","2,580",624,"22,399"
Ford,Capri,11.7129,4,69,1864.8,petrol,"18,111","3,353",367,"21,831"
Lada,Samara,10.9158,5,49.8,1372.4,petrol,"15,403","5,667",489,"21,559"
Mitsubishi,Galant,25.08266667,4.533333333,93.6,2127.333333,petrol,"16,881","3,771",694,"21,346"
Volvo,S40,35.28132353,5.176470588,113.3529412,2106.5,petrol,"15,750","4,316","1,084","21,150"
Toyota,Camry,30.0062,3.2,115.4666667,2245.6,petrol,"16,132","3,329",790,"20,251"
Volvo,V40,35.81481651,6.293577982,117.4311927,1921.46789,petrol,"13,136","5,100","1,106","19,342"
Kia,Pride,9.358333333,4.333333333,47,1324,petrol,"8,458","10,025",694,"19,177"
Ford,Puma,30.3775,6.3125,94.0625,935.625,petrol,"9,395","8,355",987,"18,737"
Mitsubishi,Space,23.16515789,3.947368421,82.15789474,1817.315789,petrol,"11,546","5,738","1,003","18,287"
Mitsubishi,Carisma,22.69,4.8,82.2,1773.7,petrol,"13,698","3,814",672,"18,184"
Toyota,Previa,43.08,4.666666667,105,2239.666667,petrol,"12,065","4,730","1,004","17,799"
Hyundai,Pony,10.32442857,4.142857143,54.35714286,1463.857143,petrol,"10,115","6,796",501,"17,412"
Subaru,Legacy,37.52210345,3.896551724,107.3793103,2084.37931,petrol,"11,620","4,049","1,244","16,913"
Volkswagen,Beetle,33.25025,6.166666667,112.75,1475,petrol,"9,948","6,302",637,"16,887"
Subaru,Impreza,30.5976,1.8,97.6,1757.6,petrol,"11,939","3,641","1,047","16,627"
Fiat,Tempra,17.91985714,4.19047619,64.47619048,1759.190476,petrol,"12,172","3,802",476,"16,450"
Toyota,Yaris,20.7206,3.52,74.4,1397.8,petrol,"7,011","7,912",807,"15,730"
Audi,A3,36.21929825,6.473684211,94.33333333,1424.666667,petrol,"9,067","5,524","1,047","15,638"
Citroen,XM,36.35965,4.55,110.5,2345.1,petrol,"12,898","1,949",572,"15,419"
Audi,A6,82.06090909,7.727272727,199.7272727,2790.454545,diesel,"12,464","2,115",834,"15,413"
Daewoo,Espero,16.80266667,4.5,71,1764,petrol,"11,997","2,671",386,"15,054"
Nissan,Prairie,21.407,4.5,72,1974,petrol,"10,009","4,229",530,"14,768"
Seat,Toledo,20.37,5.642857143,74.21428571,1324.357143,petrol,"11,371","2,874",419,"14,664"
Volvo,V70,50.96109091,6.181818182,135.2909091,1971.163636,diesel,"10,806","2,286",832,"13,924"
Nissan,Terrano,37.01736842,4.736842105,97.57894737,2697.368421,diesel,"9,975","3,361",417,"13,753"
Ford,Probe,24.84,5,102,2244,petrol,"10,098","3,130",395,"13,623"
Nissan,Serena,22.95383333,5,67.33333333,1908.166667,petrol,"9,012","3,891",546,"13,449"
Ford,Maverick,29.151,5,89,2526.5,petrol,"9,363","3,380",426,"13,169"
Triumph,Acclaim,6.050333333,4.333333333,52,1335,petrol,"8,338","4,223",314,"12,875"
Fiat,Marea,20.1241875,4.875,79.875,1836.875,petrol,"9,422","3,059",347,"12,828"
Fiat,Seicento,8.17,5,40,1108,petrol,"4,517","7,443",389,"12,349"
Audi,Coupe,35.86943902,5.585365854,117.0243902,1980.634146,petrol,"9,984","1,873",391,"12,248"
Peugeot,505,20.65665217,4.956521739,67,2234.26087,petrol,"8,911","2,639",603,"12,153"
Mercedes,A,31.1045119,4.547619048,93.01190476,1699.119048,petrol,"6,390","5,075",588,"12,053"
BMW,Z3,39.7374,4.6,115,2234.4,petrol,"6,804","4,392",713,"11,909"
Peugeot,305,12.61125,4.5,56.25,1607.25,petrol,"8,707","2,494",377,"11,578"
Subaru,Justy,11.745,5,51,998,petrol,"4,888","5,690",754,"11,332"
Porsche,911,158.7922667,7.466666667,293.5333333,3005.4,petrol,"9,901","1,029",398,"11,328"
Volkswagen,Sharan,45.6995,6,114,1854.2,diesel,"7,494","2,983",807,"11,284"
Suzuki,Baleno,17.587,4.083333333,73.08333333,1363.5,petrol,"7,173","3,654",337,"11,164"
Suzuki,SJ,8.4656,4.6,41.4,1182.4,petrol,"6,523","3,734",363,"10,620"
Seat,Cordoba,17.31241935,4.967741935,66.35483871,1655.741935,petrol,"7,174","2,967",311,"10,452"
Renault,9,11.49625,4.75,50.25,1507.5,petrol,"6,388","3,307",319,"10,014"
Mazda,121,13.191,5,51.33333333,1431.333333,petrol,"3,771","5,648",441,"9,860"
Volkswagen,Vento,18.16715385,4.692307692,70.30769231,1932.153846,petrol,"7,298","2,105",444,"9,847"
Mitsubishi,Lancer,23.01661538,4.730769231,90.88461538,1709.538462,petrol,"6,098","2,881",329,"9,308"
Mazda,MX-3,22.127,5,83,1721.5,petrol,"4,616","4,172",480,"9,268"
Toyota,Supra,81.295,8,250,2998,petrol,"7,526","1,294",208,"9,028"
Honda,Integra,17.5296,4.6,78.4,1549.8,petrol,"6,095","2,571",346,"9,012"
Audi,90,28.379,4.6,91.6,2181.2,petrol,"7,114","1,505",263,"8,882"
Saab,9-3X,49.28583333,6,145,1963.666667,petrol,"6,055","2,043",649,"8,747"
Renault,Safrane,31.79107143,4.571428571,104.1428571,2211.071429,petrol,"7,092","1,111",304,"8,507"
Porsche,944,59.4905,5,137.5,2734.5,petrol,"6,721","1,360",298,"8,379"
Chrysler,Neon,19.71783333,4,98,1995,petrol,"5,597","2,070",285,"7,952"
Volkswagen,Corrado,35.34,5,118,1781,petrol,"6,149","1,339",357,"7,845"
Seat,Marbella,6.494,5,30,903,petrol,"3,054","4,360",262,"7,676"
Volvo,960,40.7645,4.333333333,133.3333333,2634.222222,petrol,"6,029","1,097",396,"7,522"
Mercedes,CLK,72.79589474,6.210526316,166.3157895,3041,petrol,"5,420","1,652",315,"7,387"
Mercedes,SLK,61.86283333,6.833333333,184.1666667,2748.333333,petrol,"4,167","2,580",461,"7,208"
Mazda,Xedos,28.9602,4.4,100.8,1936.6,petrol,"5,485","1,212",270,"6,967"
Suzuki,Alto,9.5628,4.6,50,996,petrol,"2,560","3,977",224,"6,761"
Peugeot,605,35.25972727,4.727272727,104.6363636,2367.181818,petrol,"5,293",834,229,"6,356"
Jaguar,XK,145.6466667,6,283,5000,petrol,"5,279",763,292,"6,334"
Datsun,Sunny,11.81928571,4.619047619,56.85714286,1520.952381,petrol,"4,121","1,962",166,"6,249"
Skoda,Octavia,30.65053846,6.346153846,95,1136.692308,petrol,"4,957","1,006",232,"6,195"
Hyundai,Sonata,31.7425,4.833333333,119.6666667,2116,petrol,"5,008",969,166,"6,143"
Seat,Arosa,13.70454545,4.818181818,47.45454545,1384,petrol,"2,579","3,295",219,"6,093"
Opel,Manta,11.9845625,4,69,1762.75,petrol,"4,794","1,074",126,"5,994"
Suzuki,Wagon,9.8628,5,50,1090.4,petrol,"3,263","2,441",216,"5,920"
Mercedes,Sprinter,43.06842105,6.254385965,104.2017544,2222.710526,diesel,"4,964",493,351,"5,808"
Kia,Mentor,14.76166667,4.666666667,75,1594,petrol,"3,749","1,666",159,"5,574"
BMW,M3,135.1055,6.5,309,3999,petrol,"4,788",590,175,"5,553"
Alfa-Romeo,164,38.39725,4.75,131,2652.375,petrol,"4,620",649,231,"5,500"
Daewoo,Leganza,23.245,4.5,98,1998,petrol,"4,518",815,158,"5,491"
Saab,09-May,52.95719388,5.653061224,146.122449,2031.469388,petrol,"4,544",546,375,"5,465"
Alfa-Romeo,33,13.818,5,66,1351,petrol,"4,181","1,066",176,"5,423"
Seat,Alhambra,49.82277778,6,115.8333333,1746.944444,petrol,"3,833","1,209",365,"5,407"
Nissan,Patrol,38.48247059,4.882352941,90.94117647,2953.588235,diesel,"4,354",869,150,"5,373"
Toyota,Picnic,25.29875,4.5,94,1998,petrol,"3,392","1,517",288,"5,197"
Honda,Legend,69.397,5,173,3358.666667,petrol,"3,984",606,221,"4,811"
Jaguar,S-Type,66.58842105,5.736842105,172.3157895,2934.631579,petrol,"4,059",507,205,"4,771"
Mercedes,SLS,264.675,7,420,6208,petrol,"3,396","1,095",204,"4,695"
Alfa-Romeo,156,32.898125,5.333333333,116.2916667,2081.375,petrol,"3,846",656,174,"4,676"
Skoda,120,3.3322,4.6,15.6,469.6,petrol,"3,254","1,314",100,"4,668"
Nissan,Maxima,34.10357143,4.571428571,121.8571429,2555.285714,petrol,"3,797",571,196,"4,564"
Kia,Sportage,43.97,6.6,115.3,1634.2,diesel,"2,732","1,410",139,"4,281"
